"No.","Time","Source","Destination","Protocol","Length","srcport","dstport"
"6869","12:39:03.325387","192.168.1.102","157.50.8.7","TCP","66","52311","59764"
"6870","12:39:03.364917","88.119.29.120","192.168.1.102","UDP","62","15071","43759"
"6871","12:39:03.365025","192.168.1.102","88.119.29.120","UDP","62","43759","15071"
"6872","12:39:03.377529","192.168.1.102","61.159.70.106","UDP","218","14786","38696"
"6873","12:39:03.379631","192.168.1.102","220.163.57.108","UDP","44","25165","31123"
"6874","12:39:03.379716","192.168.1.102","220.164.98.60","UDP","44","25165","6657"
"6875","12:39:03.379771","192.168.1.102","121.35.173.100","eDonkey","44","25165","4672"
"6876","12:39:03.379811","192.168.1.102","83.31.195.21","eDonkey","44","25165","4672"
"6877","12:39:03.379851","192.168.1.102","82.0.166.201","UDP","44","25165","5624"
"6878","12:39:03.379890","192.168.1.102","219.131.146.96","UDP","44","25165","4179"
"6879","12:39:03.379929","192.168.1.102","85.97.124.116","eDonkey","44","25165","4672"
"6880","12:39:03.379967","192.168.1.102","125.225.191.199","eDonkey","44","25165","4672"
"6881","12:39:03.408539","192.168.1.102","220.181.111.188","TCP","54","52322","443"
"6882","12:39:03.440613","192.168.1.102","61.159.70.106","UDP","241","14786","38696"
"6883","12:39:03.458243","88.119.29.120","192.168.1.102","UDP","62","15071","43759"
"6884","12:39:03.464330","129.122.184.188","192.168.1.102","TCP","54","48193","52316"
"6885","12:39:03.464378","192.168.1.102","129.122.184.188","TCP","54","52316","48193"
"6886","12:39:03.464462","192.168.1.102","129.122.184.188","TCP","54","52316","48193"
"6887","12:39:03.502704","192.168.1.102","61.159.70.106","UDP","244","14786","38696"
"6888","12:39:03.565531","65.216.231.195","192.168.1.102","TCP","66","80","51909"
"6889","12:39:03.566749","192.168.1.102","61.159.70.106","UDP","239","14786","38696"
"6890","12:39:03.629792","192.168.1.102","61.159.70.106","UDP","242","14786","38696"
"6891","12:39:03.686195","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"6892","12:39:03.686195","88.119.29.120","192.168.1.102","UDP","62","15071","43759"
"6893","12:39:03.691836","192.168.1.102","61.159.70.106","UDP","241","14786","38696"
"6894","12:39:03.753883","192.168.1.102","61.159.70.106","UDP","244","14786","38696"
"6895","12:39:03.812927","192.168.1.102","105.73.25.159","UDP","62","43759","34230"
"6896","12:39:03.813006","192.168.1.102","94.112.177.6","UDP","62","43759","52558"
"6897","12:39:03.813036","192.168.1.102","173.239.197.94","UDP","62","43759","22030"
"6898","12:39:03.813062","192.168.1.102","110.8.187.27","UDP","62","43759","49982"
"6899","12:39:03.813087","192.168.1.102","71.241.255.162","UDP","130","43759","16803"
"6900","12:39:03.813112","192.168.1.102","157.50.8.7","UDP","62","43759","59764"
"6901","12:39:03.815930","192.168.1.102","61.159.70.106","UDP","241","14786","38696"
"6902","12:39:03.877984","192.168.1.102","61.159.70.106","UDP","242","14786","38696"
"6903","12:39:03.941020","192.168.1.102","61.159.70.106","UDP","242","14786","38696"
"6904","12:39:03.960028","192.168.1.102","1.83.93.114","UDP","81","14786","7896"
"6905","12:39:03.960096","192.168.1.102","1.83.93.114","UDP","82","14786","10957"
"6906","12:39:03.960121","192.168.1.102","1.83.93.114","UDP","81","14786","5191"
"6907","12:39:04.003076","192.168.1.102","61.159.70.106","UDP","243","14786","38696"
"6908","12:39:04.057516","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"6909","12:39:04.066106","192.168.1.102","61.159.70.106","UDP","240","14786","38696"
"6910","12:39:04.073630","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"6911","12:39:04.114279","192.168.1.102","239.255.255.250","SSDP","215","49951","1900"
"6912","12:39:04.129152","192.168.1.102","61.159.70.106","UDP","243","14786","38696"
"6913","12:39:04.190198","192.168.1.102","61.159.70.106","UDP","239","14786","38696"
"6914","12:39:04.211501","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"6915","12:39:04.255243","192.168.1.102","61.159.70.106","UDP","244","14786","38696"
"6916","12:39:04.282100","192.168.1.102","113.140.11.1","ICMP","74","",""
"6917","12:39:04.315288","192.168.1.102","61.159.70.106","UDP","241","14786","38696"
"6918","12:39:04.330499","113.140.11.1","192.168.1.102","ICMP","74","",""
"6919","12:39:04.337215","192.168.1.102","1.54.181.201","TCP","66","52307","63166"
"6920","12:39:04.337215","192.168.1.102","41.207.17.169","TCP","66","52305","23442"
"6921","12:39:04.374949","61.159.70.106","192.168.1.102","UDP","88","38696","14786"
"6922","12:39:04.379299","192.168.1.102","61.159.70.106","UDP","244","14786","38696"
"6923","12:39:04.379471","192.168.1.102","218.29.213.195","UDP","44","25165","53736"
"6924","12:39:04.379532","192.168.1.102","221.219.200.43","eDonkey","44","25165","4672"
"6925","12:39:04.379585","192.168.1.102","218.13.41.216","UDP","44","25165","6657"
"6926","12:39:04.379637","192.168.1.102","222.93.134.77","eDonkey","44","25165","4672"
"6927","12:39:04.379688","192.168.1.102","221.0.135.214","UDP","44","25165","60095"
"6928","12:39:04.379727","192.168.1.102","195.116.49.70","UDP","44","25165","22947"
"6929","12:39:04.379778","192.168.1.102","117.9.105.156","UDP","69","25165","4001"
"6930","12:39:04.379827","192.168.1.102","219.66.105.159","eDonkey","44","25165","4672"
"6931","12:39:04.422236","222.93.134.77","192.168.1.102","ICMP","72","25165","4672"
"6932","12:39:04.440373","192.168.1.102","61.159.70.106","UDP","235","14786","38696"
"6933","12:39:04.504409","192.168.1.102","61.159.70.106","UDP","238","14786","38696"
"6934","12:39:04.505087","218.29.213.195","192.168.1.102","ICMP","70","25165","53736"
"6935","12:39:04.529438","221.0.135.214","192.168.1.102","ICMP","70","25165","60095"
"6936","12:39:04.566515","192.168.1.102","61.159.70.106","UDP","234","14786","38696"
"6937","12:39:04.599133","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"6938","12:39:04.609524","192.168.1.102","220.181.111.188","TCP","54","52322","443"
"6939","12:39:04.628581","192.168.1.102","61.159.70.106","UDP","238","14786","38696"
"6940","12:39:04.691594","192.168.1.102","61.159.70.106","UDP","236","14786","38696"
"6941","12:39:04.755651","192.168.1.102","61.159.70.106","UDP","239","14786","38696"
"6942","12:39:04.774584","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"6943","12:39:04.815750","192.168.1.102","61.159.70.106","UDP","234","14786","38696"
"6944","12:39:04.823766","192.168.1.102","41.207.17.169","UDP","62","43759","23442"
"6945","12:39:04.855781","192.168.1.102","191.8.56.126","TCP","54","52290","26774"
"6946","12:39:04.878780","192.168.1.102","61.159.70.106","UDP","236","14786","38696"
"6947","12:39:04.899775","192.168.1.102","41.200.216.95","TCP","54","52278","54356"
"6948","12:39:04.911730","192.168.1.102","129.122.184.188","TCP","54","52316","48193"
"6949","12:39:04.927807","192.168.1.102","94.99.253.138","TCP","54","52301","23326"
"6950","12:39:04.941815","192.168.1.102","61.159.70.106","UDP","233","14786","38696"
"6951","12:39:05.003911","192.168.1.102","61.159.70.106","UDP","237","14786","38696"
"6952","12:39:05.005538","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"6953","12:39:05.053155","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"6954","12:39:05.065972","192.168.1.102","61.159.70.106","UDP","235","14786","38696"
"6955","12:39:05.098769","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"6956","12:39:05.115132","192.168.1.102","239.255.255.250","SSDP","215","49951","1900"
"6957","12:39:05.127996","192.168.1.102","61.159.70.106","UDP","238","14786","38696"
"6958","12:39:05.154870","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"6959","12:39:05.154871","61.159.70.106","192.168.1.102","UDP","88","38696","14786"
"6960","12:39:05.185416","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"6961","12:39:05.191053","192.168.1.102","61.159.70.106","UDP","234","14786","38696"
"6962","12:39:05.255108","192.168.1.102","61.159.70.106","UDP","236","14786","38696"
"6963","12:39:05.269076","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"6964","12:39:05.272874","192.168.1.102","113.140.11.1","ICMP","74","",""
"6965","12:39:05.286869","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"6966","12:39:05.286870","113.140.11.1","192.168.1.102","ICMP","74","",""
"6967","12:39:05.303393","192.168.1.102","67.171.16.34","UDP","162","43759","6889"
"6968","12:39:05.315135","192.168.1.102","24.228.205.201","TCP","66","52318","28374"
"6969","12:39:05.315135","192.168.1.102","88.119.29.120","TCP","66","52315","15071"
"6970","12:39:05.315136","192.168.1.102","188.11.179.76","TCP","66","52317","57622"
"6971","12:39:05.318088","192.168.1.102","61.159.70.106","UDP","236","14786","38696"
"6972","12:39:05.329145","192.168.1.102","188.11.179.76","UDP","62","43759","57622"
"6973","12:39:05.329187","192.168.1.102","129.122.184.188","UDP","62","43759","48193"
"6974","12:39:05.378197","192.168.1.102","61.159.70.106","UDP","236","14786","38696"
"6975","12:39:05.380358","192.168.1.102","121.232.1.113","UDP","44","25165","7568"
"6976","12:39:05.380435","192.168.1.102","189.68.34.175","UDP","44","25165","46987"
"6977","12:39:05.380492","192.168.1.102","222.214.169.187","UDP","44","25165","6652"
"6978","12:39:05.380546","192.168.1.102","218.58.146.84","UDP","44","25165","43884"
"6979","12:39:05.380597","192.168.1.102","222.85.187.127","UDP","44","25165","4673"
"6980","12:39:05.380649","192.168.1.102","83.6.193.30","eDonkey","44","25165","4672"
"6981","12:39:05.380703","192.168.1.102","82.166.182.71","UDP","69","25165","9055"
"6982","12:39:05.380752","192.168.1.102","77.249.198.59","eDonkey","44","25165","4672"
"6983","12:39:05.395205","192.168.1.102","189.13.188.142","TCP","54","52313","18929"
"6984","12:39:05.440268","192.168.1.102","61.159.70.106","UDP","240","14786","38696"
"6985","12:39:05.503282","192.168.1.102","61.159.70.106","UDP","242","14786","38696"
"6986","12:39:05.565366","192.168.1.102","61.159.70.106","UDP","242","14786","38696"
"6987","12:39:05.588103","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"6988","12:39:05.609227","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"6989","12:39:05.627442","192.168.1.102","61.159.70.106","UDP","244","14786","38696"
"6990","12:39:05.690462","192.168.1.102","61.159.70.106","UDP","239","14786","38696"
"6991","12:39:05.717792","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"6992","12:39:05.754507","192.168.1.102","61.159.70.106","UDP","244","14786","38696"
"6993","12:39:05.816576","192.168.1.102","61.159.70.106","UDP","240","14786","38696"
"6994","12:39:05.832578","192.168.1.102","71.241.255.162","UDP","130","43759","16803"
"6995","12:39:05.878633","192.168.1.102","61.159.70.106","UDP","241","14786","38696"
"6996","12:39:05.881390","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"6997","12:39:05.942649","192.168.1.102","61.159.70.106","UDP","241","14786","38696"
"6998","12:39:05.985650","88.119.29.120","192.168.1.102","TCP","66","15071","52315"
"6999","12:39:05.985727","192.168.1.102","88.119.29.120","TCP","54","52315","15071"
"7000","12:39:05.985910","192.168.1.102","88.119.29.120","BitTorrent","122","52315","15071"
"7001","12:39:06.002707","192.168.1.102","61.159.70.106","UDP","244","14786","38696"
"7002","12:39:06.027102","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"7003","12:39:06.067035","192.168.1.102","61.159.70.106","UDP","240","14786","38696"
"7004","12:39:06.115134","192.168.1.102","239.255.255.250","SSDP","215","49951","1900"
"7005","12:39:06.129110","192.168.1.102","61.159.70.106","UDP","241","14786","38696"
"7006","12:39:06.150095","61.159.70.106","192.168.1.102","UDP","88","38696","14786"
"7007","12:39:06.186090","192.168.1.102","88.119.29.120","TCP","122","52315","15071"
"7008","12:39:06.190124","192.168.1.102","61.159.70.106","UDP","239","14786","38696"
"7009","12:39:06.254168","192.168.1.102","61.159.70.106","UDP","242","14786","38696"
"7010","12:39:06.274887","192.168.1.102","113.140.11.1","ICMP","74","",""
"7011","12:39:06.308542","113.140.11.1","192.168.1.102","ICMP","74","",""
"7012","12:39:06.317227","192.168.1.102","61.159.70.106","UDP","210","14786","38696"
"7013","12:39:06.317372","192.168.1.102","61.159.70.106","UDP","119","14786","38696"
"7014","12:39:06.348435","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"7015","12:39:06.379272","192.168.1.102","61.159.70.106","UDP","213","14786","38696"
"7016","12:39:06.379499","192.168.1.102","116.225.148.67","UDP","44","25165","25531"
"7017","12:39:06.379566","192.168.1.102","80.7.167.188","UDP","44","25165","62205"
"7018","12:39:06.379620","192.168.1.102","89.155.237.56","eDonkey","44","25165","4672"
"7019","12:39:06.379673","192.168.1.102","61.147.65.124","UDP","44","25165","6261"
"7020","12:39:06.379727","192.168.1.102","221.127.121.137","eDonkey","69","25165","4672"
"7021","12:39:06.379778","192.168.1.102","211.90.225.54","eDonkey","44","25165","4672"
"7022","12:39:06.379834","192.168.1.102","123.152.74.212","UDP","44","25165","7560"
"7023","12:39:06.379884","192.168.1.102","12.226.238.171","UDP","44","25165","7615"
"7024","12:39:06.434953","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"7025","12:39:06.434954","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"7026","12:39:06.434954","61.159.70.106","192.168.1.102","UDP","92","38696","14786"
"7027","12:39:06.434954","61.159.70.106","192.168.1.102","UDP","89","38696","14786"
"7028","12:39:06.435071","192.168.1.102","61.159.70.106","UDP","233","14786","38696"
"7029","12:39:06.435130","192.168.1.102","61.159.70.106","UDP","237","14786","38696"
"7030","12:39:06.601046","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"7031","12:39:06.836764","Tp-LinkT_49:51:da","Broadcast","ARP","42","",""
"7032","12:39:06.859514","61.159.70.106","192.168.1.102","UDP","92","38696","14786"
"7033","12:39:06.859515","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"7034","12:39:07.010635","192.168.1.102","220.181.111.188","TCP","54","52322","443"
"7035","12:39:07.048624","61.159.70.106","192.168.1.102","UDP","92","38696","14786"
"7036","12:39:07.281748","192.168.1.102","113.140.11.1","ICMP","74","",""
"7037","12:39:07.296845","192.168.1.102","103.234.242.3","UDP","145","43759","43320"
"7038","12:39:07.322031","192.168.1.102","103.16.71.123","TCP","66","52323","31255"
"7039","12:39:07.322196","192.168.1.102","195.225.49.114","TCP","66","52324","55350"
"7040","12:39:07.322249","192.168.1.102","41.200.216.95","UDP","62","43759","54356"
"7041","12:39:07.322285","192.168.1.102","83.29.112.109","UDP","62","43759","52610"
"7042","12:39:07.322377","192.168.1.102","83.29.112.109","TCP","66","52325","52610"
"7043","12:39:07.322440","192.168.1.102","176.99.242.253","UDP","62","43759","53735"
"7044","12:39:07.322533","192.168.1.102","176.99.242.253","TCP","66","52326","53735"
"7045","12:39:07.336296","113.140.11.1","192.168.1.102","ICMP","74","",""
"7046","12:39:07.379960","192.168.1.102","219.144.173.205","UDP","44","25165","6264"
"7047","12:39:07.380056","192.168.1.102","222.125.211.132","UDP","44","25165","4677"
"7048","12:39:07.380100","192.168.1.102","195.90.102.98","eDonkey","44","25165","4672"
"7049","12:39:07.380151","192.168.1.102","75.85.79.159","UDP","44","25165","31767"
"7050","12:39:07.380204","192.168.1.102","192.168.10.254","UDP","44","25165","21283"
"7051","12:39:07.380256","192.168.1.102","200.148.36.211","UDP","44","25165","26246"
"7052","12:39:07.380307","192.168.1.102","88.232.62.137","UDP","44","25165","4663"
"7053","12:39:07.380356","192.168.1.102","59.173.94.170","eDonkey","44","25165","4672"
"7054","12:39:07.457241","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"7055","12:39:07.460082","192.168.1.102","36.63.110.41","UDP","80","14786","41984"
"7056","12:39:07.515091","192.168.1.102","41.142.22.91","TCP","54","52263","38287"
"7057","12:39:07.546492","61.159.70.106","192.168.1.102","UDP","92","38696","14786"
"7058","12:39:07.552108","192.168.1.102","105.98.37.99","TCP","54","52277","18070"
"7059","12:39:07.672200","61.159.70.106","192.168.1.102","UDP","91","38696","14786"
"7060","12:39:07.672200","61.159.70.106","192.168.1.102","UDP","90","38696","14786"
"7061","12:39:07.699721","195.225.49.114","192.168.1.102","TCP","54","55350","52324"
"7062","12:39:07.722345","192.168.1.102","129.122.184.188","TCP","54","52316","48193"
"7063","12:39:07.743846","103.234.242.3","192.168.1.102","UDP","331","43320","43759"
"7064","12:39:07.831379","61.159.70.106","192.168.1.102","UDP","94","38696","14786"
"7065","12:39:07.874493","41.200.216.95","192.168.1.102","UDP","62","54356","43759"
"7066","12:39:07.874632","192.168.1.102","41.200.216.95","UDP","130","43759","54356"
"7067","12:39:07.878122","192.168.1.102","61.159.70.106","UDP","399","14786","38696"
"7068","12:39:07.894879","61.159.70.106","192.168.1.102","UDP","94","38696","14786"
"7069","12:39:07.921053","61.159.70.106","192.168.1.102","UDP","93","38696","14786"
"7070","12:39:07.921053","61.159.70.106","192.168.1.102","UDP","92","38696","14786"
"7071","12:39:07.941496","192.168.1.102","61.159.70.106","UDP","396","14786","38696"
